otherCatalogNumbers,extracted,nanodropConc,sequenced12S,sequencedCOI,catalogNumber,institutionCode,individualCount,basisOfRecord,preparations,typeStatus,taxonRank,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,eventRemarks,identificationQualifier,vernacularName,identifiedBy,identificationRemarks,associatedSequences,taxonRemarks,waterBody,locality,recordedBy,samplingProtocol,minimumDepthInMeters,continent,countryCode,country,stateProvince,county,decimalLatitude,decimalLongitude,geodeticDatum,eventDate
SEA0536,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Trachinidae,Echiichthys,vipera,"(Cuvier, 1829)",NA,NA,Lesser weever,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 21",Katherine Maltby | CEFAS,Bottom trawl,13,Europe,GB,United Kingdom,NA,NA,50.8,0.533,WGS84,2017-07-21
SEA0537,TRUE,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Spondyliosoma,cantharus,"(Linnaeus, 1758)",NA,NA,Black sea bream,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 70",Katherine Maltby | CEFAS,Bottom trawl,22,Europe,FR,France,NA,NA,49.917,0.833,WGS84,2017-07-26
SEA0538,TRUE,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Spondyliosoma,cantharus,"(Linnaeus, 1758)",NA,NA,Black sea bream,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 70",Katherine Maltby | CEFAS,Bottom trawl,22,Europe,FR,France,NA,NA,49.917,0.833,WGS84,2017-07-26
SEA0539,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Spondyliosoma,cantharus,"(Linnaeus, 1758)",NA,NA,Black sea bream,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 70",Katherine Maltby | CEFAS,Bottom trawl,22,Europe,FR,France,NA,NA,49.917,0.833,WGS84,2017-07-26
SEA0540,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,acus,"Linnaeus, 1758",NA,NA,Greater pipefish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 63",Katherine Maltby | CEFAS,Bottom trawl,23,Europe,FR,France,NA,NA,49.583,0,WGS84,2017-07-25
SEA0541,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,acus,"Linnaeus, 1758",NA,NA,Greater pipefish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 95",Katherine Maltby | CEFAS,Bottom trawl,21,Europe,FR,France,NA,NA,50.783,1.55,WGS84,2017-07-28
SEA0542,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Beloniformes,Belonidae,Belone,belone,"(Linnaeus, 1760)",NA,NA,Garfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 37",Katherine Maltby | CEFAS,Bottom trawl,19,Europe,GB,United Kingdom,NA,NA,50.717,-0.367,WGS84,2017-07-22
SEA0543,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,tobianus,"Linnaeus, 1758",NA,NA,Lesser sand eel,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 82",Katherine Maltby | CEFAS,Bottom trawl,23,Europe,FR,France,NA,NA,50.383,1.217,WGS84,2017-07-27
SEA0544,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,tobianus,"Linnaeus, 1758",NA,NA,Lesser sand eel,Rupert A. Collins,NA,NA,NA,North Sea,"CEFAS cruise CEND 15/17, Station 104",Katherine Maltby | CEFAS,Bottom trawl,26,Europe,GB,United Kingdom,NA,NA,51.683,1.45,WGS84,2017-07-29
SEA0545,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,tobianus,"Linnaeus, 1758",NA,NA,Lesser sand eel,Rupert A. Collins,NA,NA,NA,North Sea,"CEFAS cruise CEND 15/17, Station 104",Katherine Maltby | CEFAS,Bottom trawl,26,Europe,GB,United Kingdom,NA,NA,51.683,1.45,WGS84,2017-07-29
SEA0546,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius,piscatorius,"Linnaeus, 1758",NA,NA,Anglerfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 40",Katherine Maltby | CEFAS,Bottom trawl,55,Europe,GB,United Kingdom,NA,NA,50.45,-0.5,WGS84,2017-07-22
SEA0547,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,"(Walbaum, 1792)",NA,NA,Lemon sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 28",Katherine Maltby | CEFAS,Bottom trawl,25,Europe,GB,United Kingdom,NA,NA,50.7,0,WGS84,2017-07-21
SEA0548,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,"(Walbaum, 1792)",NA,NA,Lemon sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 8",Katherine Maltby | CEFAS,Bottom trawl,33,Europe,GB,United Kingdom,NA,NA,50.967,1.167,WGS84,2017-07-20
SEA0549,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,"(Walbaum, 1792)",NA,NA,Lemon sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 96",Katherine Maltby | CEFAS,Bottom trawl,52,Europe,FR,France,NA,NA,50.833,1.467,WGS84,2017-07-28
SEA0550,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Pegusa,lascaris,"(Risso, 1810)",NA,NA,Sand sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 74",Katherine Maltby | CEFAS,Bottom trawl,20,Europe,FR,France,NA,NA,50.067,1.25,WGS84,2017-07-26
SEA0551,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Pegusa,lascaris,"(Risso, 1810)",NA,NA,Sand sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 74",Katherine Maltby | CEFAS,Bottom trawl,20,Europe,FR,France,NA,NA,50.067,1.25,WGS84,2017-07-26
SEA0552,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Pegusa,lascaris,"(Risso, 1810)",NA,NA,Sand sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 74",Katherine Maltby | CEFAS,Bottom trawl,20,Europe,FR,France,NA,NA,50.067,1.25,WGS84,2017-07-26
SEA0553,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,"(Walbaum, 1792)",NA,NA,Lemon sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 28",Katherine Maltby | CEFAS,Bottom trawl,25,Europe,GB,United Kingdom,NA,NA,50.7,0,WGS84,2017-07-21
SEA0554,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Spondyliosoma,cantharus,"(Linnaeus, 1758)",NA,NA,Black sea bream,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 67",Katherine Maltby | CEFAS,Bottom trawl,30,Europe,FR,France,NA,NA,49.883,0.517,WGS84,2017-07-25
SEA0555,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Spondyliosoma,cantharus,"(Linnaeus, 1758)",NA,NA,Black sea bream,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 67",Katherine Maltby | CEFAS,Bottom trawl,30,Europe,FR,France,NA,NA,49.883,0.517,WGS84,2017-07-25
SEA0556,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Pegusa,lascaris,"(Risso, 1810)",NA,NA,Sand sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 49",Katherine Maltby | CEFAS,Bottom trawl,16,Europe,GB,United Kingdom,NA,NA,50.667,-1.817,WGS84,2017-07-23
SEA0557,TO DO,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Symphodus,bailloni,"(Valenciennes, 1839)",NA,NA,Baillon’s wrasse,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 59",Katherine Maltby | CEFAS,Bottom trawl,21,Europe,FR,France,NA,NA,49.367,-0.367,WGS84,2017-07-24
SEA0558,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Symphodus,bailloni,"(Valenciennes, 1839)",NA,NA,Baillon’s wrasse,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 59",Katherine Maltby | CEFAS,Bottom trawl,21,Europe,FR,France,NA,NA,49.367,-0.367,WGS84,2017-07-24
SEA0559,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Symphodus,bailloni,"(Valenciennes, 1839)",NA,NA,Baillon’s wrasse,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 59",Katherine Maltby | CEFAS,Bottom trawl,21,Europe,FR,France,NA,NA,49.367,-0.367,WGS84,2017-07-24
SEA0560,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,tobianus,"Linnaeus, 1758",NA,NA,Lesser sand eel,Rupert A. Collins,NA,NA,NA,North Sea,"CEFAS cruise CEND 15/17, Station 119",Katherine Maltby | CEFAS,Bottom trawl,21,Europe,BE,Belgium,NA,NA,51.317,2.633,WGS84,2017-07-30
SEA0561,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,acus,"Linnaeus, 1758",NA,NA,Greater pipefish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 10",Katherine Maltby | CEFAS,Bottom trawl,27,Europe,GB,United Kingdom,NA,NA,51.017,1.1,WGS84,2017-07-20
SEA0562,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,acus,"Linnaeus, 1758",NA,NA,Greater pipefish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 10",Katherine Maltby | CEFAS,Bottom trawl,27,Europe,GB,United Kingdom,NA,NA,51.017,1.1,WGS84,2017-07-20
SEA0563,TRUE,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius,piscatorius,"Linnaeus, 1758",NA,NA,Anglerfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 28",Katherine Maltby | CEFAS,Bottom trawl,25,Europe,GB,United Kingdom,NA,NA,50.7,0,WGS84,2017-07-21
SEA0564,TRUE,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Lophiiformes,Lophiidae,Lophius,piscatorius,"Linnaeus, 1758",NA,NA,Anglerfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 28",Katherine Maltby | CEFAS,Bottom trawl,25,Europe,GB,United Kingdom,NA,NA,50.7,0,WGS84,2017-07-21
SEA0565,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Hyperoplus,lanceolatus,"(Le Sauvage, 1824)",NA,NA,Greater sand eel,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 62",Katherine Maltby | CEFAS,Bottom trawl,12,Europe,FR,France,NA,NA,49.45,-0.05,WGS84,2017-07-25
SEA0566,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Hyperoplus,lanceolatus,"(Le Sauvage, 1824)",NA,NA,Greater sand eel,Rupert A. Collins,NA,NA,NA,North Sea,"CEFAS cruise CEND 15/17, Station 121",Katherine Maltby | CEFAS,Bottom trawl,40,Europe,GB,United Kingdom,NA,NA,51.267,1.733,WGS84,2017-07-31
SEA0567,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,"(Linnaeus, 1758)",NA,NA,Brill,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 38",Katherine Maltby | CEFAS,Bottom trawl,30,Europe,GB,United Kingdom,NA,NA,50.667,-0.567,WGS84,2017-07-22
SEA0568,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,"(Walbaum, 1792)",NA,NA,Lemon sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 10",Katherine Maltby | CEFAS,Bottom trawl,27,Europe,GB,United Kingdom,NA,NA,51.017,1.1,WGS84,2017-07-20
SEA0569,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,"(Walbaum, 1792)",NA,NA,Lemon sole,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 10",Katherine Maltby | CEFAS,Bottom trawl,27,Europe,GB,United Kingdom,NA,NA,51.017,1.1,WGS84,2017-07-20
SEA0570,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Hyperoplus,lanceolatus,"(Le Sauvage, 1824)",NA,NA,Greater sand eel,Rupert A. Collins,NA,NA,NA,North Sea,"CEFAS cruise CEND 15/17, Station 121",Katherine Maltby | CEFAS,Bottom trawl,40,Europe,GB,United Kingdom,NA,NA,51.267,1.733,WGS84,2017-07-31
SEA0571,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,hippocampus,"(Linnaeus, 1758)",NA,NA,Short snouted seahorse,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 3",Katherine Maltby | CEFAS,Bottom trawl,16,Europe,GB,United Kingdom,NA,NA,50.7,-1.767,WGS84,2017-07-19
SEA0572,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 57",Katherine Maltby | CEFAS,Bottom trawl,27,Europe,FR,France,NA,NA,49.383,-0.75,WGS84,2017-07-24
SEA0573,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 57",Katherine Maltby | CEFAS,Bottom trawl,27,Europe,FR,France,NA,NA,49.383,-0.75,WGS84,2017-07-24
SEA0574,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 57",Katherine Maltby | CEFAS,Bottom trawl,27,Europe,FR,France,NA,NA,49.383,-0.75,WGS84,2017-07-24
SEA0575,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 62",Katherine Maltby | CEFAS,Bottom trawl,12,Europe,FR,France,NA,NA,49.45,-0.05,WGS84,2017-07-25
SEA0576,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 62",Katherine Maltby | CEFAS,Bottom trawl,12,Europe,FR,France,NA,NA,49.45,-0.05,WGS84,2017-07-25
SEA0577,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 62",Katherine Maltby | CEFAS,Bottom trawl,12,Europe,FR,France,NA,NA,49.45,-0.05,WGS84,2017-07-25
SEA0578,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 62",Katherine Maltby | CEFAS,Bottom trawl,12,Europe,FR,France,NA,NA,49.45,-0.05,WGS84,2017-07-25
SEA0579,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 62",Katherine Maltby | CEFAS,Bottom trawl,12,Europe,FR,France,NA,NA,49.45,-0.05,WGS84,2017-07-25
SEA0580,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diplecogaster,bimaculata,"(Bonnaterre, 1788)",NA,NA,Two-spotted clingfish,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 62",Katherine Maltby | CEFAS,Bottom trawl,12,Europe,FR,France,NA,NA,49.45,-0.05,WGS84,2017-07-25
SEA0581,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Lotidae,Ciliata,septentrionalis,"(Collett, 1875)",NA,NA,Northern rockling,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 40",Katherine Maltby | CEFAS,Bottom trawl,55,Europe,GB,United Kingdom,NA,NA,50.45,-0.5,WGS84,2017-07-22
SEA0582,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Ctenolabrus,rupestris,"(Linnaeus, 1758)",NA,NA,Goldsinny,Rupert A. Collins,NA,NA,NA,North Sea,"CEFAS cruise CEND 15/17, Station 99",Katherine Maltby | CEFAS,Bottom trawl,54,Europe,GB,United Kingdom,NA,NA,51.267,1.65,WGS84,2017-07-28
SEA0583,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus,regius,"(Bonnaterre, 1788)",NA,NA,Ekstrom’s topknot,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 40",Katherine Maltby | CEFAS,Bottom trawl,55,Europe,GB,United Kingdom,NA,NA,50.45,-0.5,WGS84,2017-07-22
SEA0584,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus,regius,"(Bonnaterre, 1788)",NA,NA,Ekstrom’s topknot,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 40",Katherine Maltby | CEFAS,Bottom trawl,55,Europe,GB,United Kingdom,NA,NA,50.45,-0.5,WGS84,2017-07-22
SEA0585,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus,regius,"(Bonnaterre, 1788)",NA,NA,Ekstrom’s topknot,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 40",Katherine Maltby | CEFAS,Bottom trawl,55,Europe,GB,United Kingdom,NA,NA,50.45,-0.5,WGS84,2017-07-22
SEA0586,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus,regius,"(Bonnaterre, 1788)",NA,NA,Ekstrom’s topknot,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 40",Katherine Maltby | CEFAS,Bottom trawl,55,Europe,GB,United Kingdom,NA,NA,50.45,-0.5,WGS84,2017-07-22
SEA0587,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus,regius,"(Bonnaterre, 1788)",NA,NA,Ekstrom’s topknot,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 40",Katherine Maltby | CEFAS,Bottom trawl,55,Europe,GB,United Kingdom,NA,NA,50.45,-0.5,WGS84,2017-07-22
SEA0588,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Trachinidae,Trachinus,draco,"Linnaeus, 1758",NA,NA,Greater weever,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 74",Katherine Maltby | CEFAS,Bottom trawl,20,Europe,FR,France,NA,NA,50.067,1.25,WGS84,2017-07-26
SEA0589,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Trachinidae,Trachinus,draco,"Linnaeus, 1758",NA,NA,Greater weever,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 74",Katherine Maltby | CEFAS,Bottom trawl,20,Europe,FR,France,NA,NA,50.067,1.25,WGS84,2017-07-26
SEA0590,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Trachinidae,Trachinus,draco,"Linnaeus, 1758",NA,NA,Greater weever,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 74",Katherine Maltby | CEFAS,Bottom trawl,20,Europe,FR,France,NA,NA,50.067,1.25,WGS84,2017-07-26
SEA0591,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Trachinidae,Trachinus,draco,"Linnaeus, 1758",NA,NA,Greater weever,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 74",Katherine Maltby | CEFAS,Bottom trawl,20,Europe,FR,France,NA,NA,50.067,1.25,WGS84,2017-07-26
SEA0592,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Trachinidae,Trachinus,draco,"Linnaeus, 1758",NA,NA,Greater weever,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 74",Katherine Maltby | CEFAS,Bottom trawl,20,Europe,FR,France,NA,NA,50.067,1.25,WGS84,2017-07-26
SEA0593,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,limanda,"(Linnaeus, 1758)",NA,NA,Dab,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 8",Katherine Maltby | CEFAS,Bottom trawl,33,Europe,GB,United Kingdom,NA,NA,50.967,1.167,WGS84,2017-07-20
SEA0594,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,limanda,"(Linnaeus, 1758)",NA,NA,Dab,Rupert A. Collins,NA,NA,NA,English Channel,"CEFAS cruise CEND 15/17, Station 8",Katherine Maltby | CEFAS,Bottom trawl,33,Europe,GB,United Kingdom,NA,NA,50.967,1.167,WGS84,2017-07-20
SEA0595,,,,,NA,NA,1,TissueSample,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomber,scombrus,"Linnaeus, 1758",NA,NA,Mackerel,Rupert A. Collins,NA,NA,NA,NA,NA,Martin Genner,Fishmongers,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-13
